TransactionID,CustomerID,ProductID,Category,Quantity,Price,TransactionDate
T007408,C0608,P00053,Groceries,3,476.31,2024-01-25 00:56:34
T007409,C2497,P00007,Sports,1,381.34,2024-10-27 00:49:14
T007410,C4150,P00037,Sports,1,278.05,2024-05-01 15:22:44
T007411,C3257,P00130,Electronics,1,385.64,2024-11-12 11:00:55
T007412,C1326,P00831,Sports,3,446.33,2024-06-30 19:34:34
T007413,C1783,P00544,Sports,2,137.91,2024-02-03 06:00:13
T007414,C3433,P00668,Fashion,2,336.32,2024-02-20 06:11:18
T007415,C1720,P00923,Groceries,4,326.88,2024-07-13 17:51:35
T007416,C0179,P00489,Groceries,4,125.56,2024-10-01 06:25:49
T007417,C1644,P00602,Books,2,372.86,2024-11-27 07:47:40
T007418,C2506,P00632,Electronics,2,267.13,2024-08-13 09:51:51
T007419,C1469,P00396,Books,5,467.09,2024-01-29 05:39:58
T007420,C2517,P00893,Sports,4,374.46,2023-12-26 09:57:50
T007421,C1779,P00136,Fashion,3,205.2,2024-08-15 05:35:55
T007422,C3591,P00736,Fashion,3,480.7,2024-03-22 13:40:47
T007423,C0529,P00794,Books,3,202.97,2024-08-11 21:11:57
T007424,C4538,P00798,Books,1,44.94,2024-11-27 08:28:15
T007425,C3849,P00599,Home Appliances,2,350.13,2024-12-02 23:18:40
T007426,C4448,P00753,Fashion,5,177.89,2024-04-20 01:20:11
T007427,C4559,P00181,Books,5,103.46,2024-01-07 05:04:20
T007428,C0644,P00682,Sports,5,491.39,2024-04-25 02:42:32
T007429,C4626,P00183,Fashion,1,261.98,2024-07-18 08:02:55
T007430,C4292,P00456,Groceries,5,142.02,2024-02-22 15:22:51
T007431,C0162,P00044,Home Appliances,1,168.24,2024-07-25 00:44:49
T007432,C2445,P00015,Home Appliances,4,309.65,2024-10-03 11:00:07
T007433,C1984,P00823,Groceries,5,14.65,2024-08-29 15:13:17
T007434,C0397,P00800,Electronics,5,351.72,2023-12-30 03:28:16
T007435,C3986,P00615,Fashion,5,120.0,2024-02-19 07:31:17
T007436,C0280,P00035,Fashion,4,41.57,2024-07-29 07:58:49
T007437,C2602,P00223,Home Appliances,4,228.4,2024-01-10 23:37:33
T007438,C1698,P00692,Groceries,1,31.54,2024-01-22 02:07:41
T007439,C4435,P00476,Fashion,2,13.08,2024-02-04 15:23:43
T007440,C1793,P00881,Fashion,3,426.41,2024-10-31 05:43:11
T007441,C2133,P00573,Home Appliances,2,146.34,2024-11-18 23:46:09
T007442,C3540,P00503,Fashion,1,207.14,2024-02-13 14:06:09
T007443,C4657,P00421,Fashion,4,447.53,2024-09-24 03:58:37
T007444,C1638,P00869,Fashion,3,300.83,2024-03-10 15:13:43
T007445,C2759,P00628,Sports,2,109.75,2024-04-11 21:15:52
T007446,C2240,P00578,Electronics,2,58.0,2024-11-13 08:47:25
T007447,C0677,P00192,Sports,2,230.38,2024-10-13 20:04:04
T007448,C2906,P00816,Sports,4,312.05,2024-07-31 22:50:21
T007449,C2780,P00721,Electronics,3,49.24,2024-02-19 23:14:00
T007450,C3403,P00772,Sports,5,176.12,2023-12-30 07:55:35
T007451,C0127,P00621,Groceries,2,320.51,2024-12-22 20:07:24
T007452,C2532,P00383,Fashion,1,327.84,2024-08-04 05:10:13
T007453,C2157,P00384,Fashion,3,170.23,2024-01-08 06:15:33
T007454,C0437,P00288,Electronics,5,201.28,2024-08-08 19:21:49
T007455,C1155,P00764,Books,3,288.23,2024-09-21 21:03:24
T007456,C3144,P00567,Groceries,3,381.91,2024-11-22 16:49:04
T007457,C3714,P00333,Books,4,306.96,2024-10-04 23:33:49
T007458,C3052,P00995,Home Appliances,3,486.7,2024-04-26 11:44:36
T007459,C2131,P00048,Sports,3,84.13,2024-08-07 21:09:19
T007460,C1824,P00869,Fashion,2,415.24,2024-11-30 01:48:20
T007461,C1412,P00006,Books,4,86.51,2024-06-22 11:22:14
T007462,C3225,P00959,Sports,2,499.4,2024-02-04 01:24:42
T007463,C1771,P00359,Books,5,401.75,2024-11-25 09:53:11
T007464,C2648,P00443,Fashion,5,315.02,2024-10-01 13:30:45
T007465,C2770,P00058,Sports,3,128.78,2024-07-06 07:59:02
T007466,C1971,P00451,Books,5,86.73,2024-08-31 15:36:31
T007467,C4778,P00748,Books,3,79.73,2024-12-05 09:15:38
T007468,C0659,P00104,Sports,3,126.45,2024-09-26 16:03:56
T007469,C1549,P00849,Electronics,1,325.36,2024-02-22 01:01:19
T007470,C4773,P00409,Fashion,2,189.14,2024-02-24 01:19:25
T007471,C1314,P00178,Electronics,4,480.35,2024-12-11 08:13:35
T007472,C0330,P00589,Books,1,378.45,2024-11-14 00:32:05
T007473,C0052,P00402,Home Appliances,4,123.34,2024-06-05 11:32:04
T007474,C4293,P00376,Home Appliances,4,416.85,2024-03-21 06:14:43
T007475,C3205,P00724,Fashion,3,381.79,2024-07-28 20:27:58
T007476,C4695,P00698,Sports,3,123.75,2024-05-07 11:28:41
T007477,C1699,P00968,Fashion,5,482.17,2024-08-19 08:49:26
T007478,C2780,P00553,Groceries,4,136.11,2024-05-07 22:53:56
T007479,C4471,P00136,Fashion,4,341.72,2024-10-29 06:43:11
T007480,C3485,P00408,Books,5,358.88,2024-02-27 21:44:55
T007481,C1007,P00831,Sports,5,141.51,2024-04-25 02:52:46
T007482,C0988,P00912,Sports,1,330.4,2024-01-31 09:15:59
T007483,C3520,P00866,Sports,5,493.75,2024-01-08 14:51:40
T007484,C1352,P00458,Groceries,3,327.83,2024-03-13 05:24:25
T007485,C2763,P00529,Fashion,2,396.02,2024-11-17 05:59:16
T007486,C2354,P00019,Books,1,325.28,2024-01-23 18:18:56
T007487,C1021,P00293,Sports,1,408.57,2024-06-29 13:40:06
T007488,C0948,P00492,Home Appliances,5,280.28,2024-09-07 19:10:20
T007489,C1403,P00872,Electronics,3,386.32,2024-04-19 21:53:20
T007490,C4679,P00718,Books,3,55.36,2024-01-14 14:48:29
T007491,C3953,P00763,Fashion,5,140.12,2024-04-28 12:06:49
T007492,C3110,P00445,Books,2,318.93,2024-03-07 16:57:22
T007493,C4244,P00726,Fashion,4,455.07,2024-06-11 17:13:05
T007494,C3568,P00502,Fashion,5,481.7,2024-02-11 12:42:21
T007495,C2196,P00425,Sports,5,112.6,2024-12-09 13:09:06
T007496,C4532,P00215,Books,2,416.89,2024-06-09 10:26:02
T007497,C1158,P00391,Home Appliances,5,294.1,2024-09-01 07:38:26
T007498,C0073,P00107,Fashion,1,52.48,2024-02-05 01:37:53
T007499,C1899,P00635,Sports,1,375.87,2024-05-23 04:55:29
T007500,C0594,P00589,Books,5,360.82,2024-12-09 09:10:22
T007501,C2348,P00237,Fashion,1,80.21,2024-06-10 09:19:11
T007502,C2170,P00660,Sports,5,74.94,2024-11-30 18:05:51
T007503,C2418,P00112,Books,5,58.15,2024-07-18 22:50:30
T007504,C1327,P00468,Books,4,293.49,2024-01-13 16:47:23
T007505,C2999,P00195,Home Appliances,1,421.02,2024-08-21 00:31:10
T007506,C4577,P00351,Fashion,5,462.56,2024-02-06 11:02:09
T007507,C4337,P00474,Electronics,2,33.56,2024-11-07 05:08:01
T007508,C3502,P00824,Groceries,1,492.17,2024-03-31 17:30:30
T007509,C0447,P00667,Sports,3,163.05,2024-02-17 08:42:46
T007510,C3298,P00470,Sports,2,420.67,2024-06-18 23:49:09
T007511,C2107,P00603,Fashion,4,316.61,2024-01-14 17:18:22
T007512,C4150,P00502,Fashion,5,218.24,2024-07-18 03:11:50
T007513,C0154,P00104,Sports,2,157.4,2024-12-09 17:17:04
T007514,C1541,P00717,Home Appliances,4,34.62,2024-07-14 04:41:47
T007515,C2043,P00516,Books,5,376.16,2024-03-02 06:21:16
T007516,C3196,P00504,Fashion,5,394.11,2024-05-25 06:37:08
T007517,C3286,P00590,Sports,3,119.4,2024-06-10 18:05:15
T007518,C1027,P00952,Groceries,4,153.95,2024-07-30 10:29:29
T007519,C2321,P00545,Fashion,4,439.96,2024-07-26 00:50:01
T007520,C0195,P00996,Books,5,452.52,2024-07-04 09:44:24
T007521,C1071,P00459,Books,5,22.48,2024-02-01 05:02:31
T007522,C3011,P00186,Groceries,5,274.57,2024-12-05 00:32:14
T007523,C0688,P00525,Groceries,2,195.21,2023-12-30 21:24:47
T007524,C0705,P00557,Books,4,153.7,2023-12-27 03:35:03
T007525,C2314,P00871,Electronics,4,243.28,2024-07-23 21:04:39
T007526,C0139,P00854,Electronics,2,222.07,2024-10-31 13:40:51
T007527,C4306,P00860,Fashion,1,260.08,2024-03-10 16:45:38
T007528,C1785,P00742,Books,4,302.64,2024-04-08 14:20:43
T007529,C2073,P00654,Home Appliances,3,343.19,2024-05-02 04:23:15
T007530,C4736,P00720,Sports,2,209.56,2024-02-09 01:57:04
T007531,C4762,P00743,Electronics,1,363.92,2024-03-19 03:45:20
T007532,C2831,P00059,Electronics,1,281.99,2024-01-12 17:39:28
T007533,C2855,P00858,Electronics,2,221.39,2024-01-24 07:45:45
T007534,C2154,P00889,Fashion,3,164.0,2024-03-24 08:33:17
T007535,C0623,P00985,Electronics,1,148.0,2024-02-02 03:54:27
T007536,C2136,P00993,Electronics,2,39.29,2024-10-08 05:46:16
T007537,C2588,P00469,Groceries,3,408.4,2024-06-13 05:43:20
T007538,C1322,P00053,Groceries,3,496.75,2024-08-30 20:39:01
T007539,C0617,P00140,Fashion,3,427.19,2024-06-13 11:12:16
T007540,C4451,P00877,Electronics,5,65.67,2024-11-10 14:29:33
T007541,C0272,P00007,Sports,2,218.84,2024-08-14 01:17:33
T007542,C0143,P00892,Sports,4,229.61,2024-07-09 04:43:42
T007543,C1110,P00181,Books,1,283.51,2024-03-05 14:48:22
T007544,C4557,P00140,Fashion,5,407.27,2024-06-18 02:36:20
T007545,C2808,P00875,Home Appliances,2,33.21,2024-02-23 12:11:41
T007546,C3033,P00865,Home Appliances,1,256.98,2024-08-16 21:18:58
T007547,C3708,P00983,Groceries,2,384.08,2024-06-30 04:58:35
T007548,C1020,P00222,Electronics,5,329.19,2024-09-23 11:45:14
T007549,C1624,P00013,Home Appliances,3,429.31,2024-05-27 16:07:44
T007550,C4137,P00112,Books,1,181.88,2024-12-06 00:32:22
T007551,C4722,P00034,Electronics,5,325.79,2024-10-31 07:07:29
T007552,C2045,P00273,Books,3,281.51,2024-01-24 08:04:46
T007553,C3798,P00631,Groceries,5,117.21,2024-07-14 08:49:12
T007554,C3821,P00145,Home Appliances,4,126.18,2024-08-07 16:36:28
T007555,C4709,P00028,Sports,4,304.94,2024-05-06 05:51:08
T007556,C4906,P00846,Home Appliances,1,339.63,2024-06-21 07:09:18
T007557,C0458,P00688,Groceries,4,379.25,2024-12-16 23:47:54
T007558,C4684,P00541,Groceries,1,40.44,2024-06-03 19:45:28
T007559,C4958,P00647,Home Appliances,5,431.96,2024-03-01 19:46:37
T007560,C3506,P00832,Books,2,154.07,2024-10-12 13:07:39
T007561,C0426,P00104,Sports,5,400.1,2024-10-08 16:59:16
T007562,C1416,P00318,Groceries,3,152.79,2024-01-13 13:07:27
T007563,C1750,P00264,Fashion,4,402.81,2024-10-20 16:59:54
T007564,C1013,P00545,Fashion,5,162.36,2024-12-22 21:38:30
T007565,C2162,P00468,Books,2,61.24,2024-05-04 17:56:39
T007566,C4189,P00852,Fashion,3,419.86,2024-07-21 20:03:13
T007567,C1270,P00466,Electronics,2,251.06,2024-03-12 12:24:50
T007568,C3193,P00119,Fashion,3,490.36,2024-06-13 10:20:11
T007569,C4388,P00405,Sports,5,143.26,2024-11-20 03:04:51
T007570,C4910,P00953,Sports,5,426.61,2024-04-21 04:24:54
T007571,C3596,P00852,Fashion,5,42.24,2024-09-02 01:29:42
T007572,C1097,P00914,Books,2,201.87,2024-02-16 04:14:04
T007573,C1275,P00460,Fashion,5,334.09,2024-05-22 14:48:06
T007574,C1774,P00889,Fashion,3,244.61,2024-09-06 13:41:45
T007575,C0928,P00114,Home Appliances,4,380.83,2024-07-08 12:17:10
T007576,C3781,P00758,Groceries,3,151.89,2024-01-19 01:16:18
T007577,C4688,P00567,Groceries,4,248.38,2024-04-09 10:00:07
T007578,C4117,P00876,Sports,5,412.6,2024-06-03 08:22:31
T007579,C0761,P00779,Fashion,1,23.96,2024-10-07 19:03:13
T007580,C3110,P00169,Fashion,3,222.18,2024-08-11 23:23:07
T007581,C2997,P00457,Electronics,5,353.96,2024-09-22 11:49:35
T007582,C3287,P00998,Fashion,1,450.22,2024-09-25 13:41:14
T007583,C0075,P00109,Sports,5,98.7,2024-03-17 09:43:59
T007584,C2713,P00225,Books,5,449.88,2024-05-24 04:42:08
T007585,C4047,P00894,Groceries,5,248.13,2024-11-25 10:45:49
T007586,C2033,P00544,Sports,4,226.23,2024-08-11 01:25:20
T007587,C4969,P00633,Fashion,4,268.41,2024-01-25 05:54:23
T007588,C2809,P00860,Fashion,2,46.37,2024-05-24 13:14:30
T007589,C0636,P00313,Fashion,5,150.5,2024-10-21 02:23:48
T007590,C3775,P00575,Electronics,4,462.53,2024-05-28 15:24:52
T007591,C4778,P00982,Groceries,5,273.85,2024-06-09 13:59:46
T007592,C3964,P00075,Electronics,5,386.29,2024-04-18 03:14:47
T007593,C2733,P00646,Groceries,4,38.84,2024-10-16 03:03:05
T007594,C1699,P00108,Fashion,1,164.33,2024-06-26 13:50:28
T007595,C3878,P00851,Groceries,4,301.68,2024-08-08 21:14:39
T007596,C0376,P00783,Groceries,3,351.37,2024-07-22 05:42:11
T007597,C4142,P00072,Home Appliances,3,345.36,2024-01-09 06:26:02
T007598,C3970,P00636,Books,5,178.6,2024-11-24 05:49:35
T007599,C1912,P00733,Home Appliances,1,169.34,2024-07-16 19:37:28
T007600,C3886,P00382,Fashion,4,185.41,2024-06-26 00:47:21
T007601,C0571,P00749,Books,2,380.15,2023-12-31 10:32:48
T007602,C4025,P00685,Books,2,298.28,2024-03-31 04:43:30
T007603,C3236,P00876,Sports,5,70.75,2024-05-08 22:11:15
T007604,C1771,P00871,Electronics,4,38.67,2024-03-04 13:42:12
T007605,C0733,P00071,Electronics,2,337.97,2024-12-08 09:01:13
T007606,C1770,P00322,Sports,1,103.08,2024-02-02 09:22:50
T007607,C4938,P00052,Groceries,3,348.1,2024-09-05 15:43:32
T007608,C0146,P00210,Sports,4,260.5,2024-09-19 02:22:56
T007609,C3992,P00145,Home Appliances,5,319.92,2024-03-12 12:44:41
T007610,C3136,P00242,Electronics,5,245.06,2024-08-10 14:07:06
T007611,C0300,P00371,Sports,1,128.57,2024-02-16 21:43:16
T007612,C3218,P00740,Home Appliances,1,92.67,2024-04-06 05:08:51
T007613,C0162,P00537,Fashion,5,236.13,2024-03-15 13:15:34
T007614,C0629,P00466,Electronics,3,147.75,2024-11-27 23:30:52
T007615,C2674,P00562,Sports,2,72.58,2023-12-31 20:46:08
T007616,C0848,P00093,Books,3,93.13,2024-09-03 18:58:00
T007617,C0568,P00279,Fashion,4,238.08,2024-01-15 23:15:29
T007618,C4785,P00459,Books,5,458.95,2024-04-06 19:09:24
T007619,C3764,P00088,Groceries,3,454.71,2024-01-28 02:08:10
T007620,C3088,P00318,Groceries,2,425.54,2024-02-05 20:05:59
T007621,C3789,P00495,Books,1,464.54,2024-05-14 10:19:38
T007622,C4616,P00111,Home Appliances,1,215.15,2024-02-03 12:31:11
T007623,C0012,P00091,Books,3,426.0,2024-02-06 01:14:30
T007624,C4506,P00493,Home Appliances,4,75.75,2024-01-31 13:40:32
T007625,C1724,P00509,Groceries,1,391.36,2024-04-10 01:07:12
T007626,C2579,P00347,Electronics,3,390.0,2024-11-08 04:29:48
T007627,C3739,P00060,Fashion,2,372.82,2024-01-20 22:59:54
T007628,C0273,P00698,Sports,2,383.68,2024-11-16 23:18:53
T007629,C2304,P00639,Sports,5,431.71,2024-03-23 19:55:29
T007630,C1565,P00749,Books,4,246.08,2024-12-02 09:01:57
T007631,C2096,P00198,Sports,1,196.65,2024-07-14 19:55:53
T007632,C3538,P00035,Fashion,4,42.2,2024-07-14 07:13:29
T007633,C2526,P00100,Books,2,331.77,2024-02-03 14:40:30
T007634,C2862,P00985,Electronics,1,195.34,2024-01-31 15:34:34
T007635,C4750,P00828,Electronics,3,385.41,2024-03-08 11:14:01
T007636,C0015,P00557,Books,3,190.41,2024-09-05 14:33:07
T007637,C3893,P00301,Books,5,316.1,2024-05-13 04:34:00
T007638,C0093,P00276,Electronics,4,328.68,2024-07-02 06:21:24
T007639,C1487,P00882,Electronics,2,163.11,2024-01-31 23:41:30
T007640,C1741,P00671,Fashion,5,214.13,2024-09-05 20:09:44
T007641,C3811,P00575,Electronics,3,359.45,2024-01-16 18:48:52
T007642,C3171,P00073,Books,2,278.54,2024-07-04 03:08:17
T007643,C4452,P00940,Books,1,92.16,2024-10-19 07:49:36
T007644,C2917,P00868,Books,4,388.52,2024-01-05 20:59:02
T007645,C4032,P00709,Electronics,4,131.72,2024-05-29 15:39:44
T007646,C4816,P00618,Fashion,3,87.24,2024-04-05 18:20:13
T007647,C0394,P00620,Groceries,3,122.41,2024-08-25 18:08:57
T007648,C2052,P00165,Home Appliances,2,170.0,2024-07-04 09:28:56
T007649,C1924,P00078,Electronics,1,308.94,2024-07-04 04:28:48
T007650,C3804,P00025,Fashion,2,322.95,2024-01-01 13:03:19
T007651,C4579,P00523,Groceries,5,359.96,2024-10-06 17:15:29
T007652,C3668,P00819,Home Appliances,5,45.7,2024-04-18 03:47:57
T007653,C1409,P00512,Groceries,4,137.05,2024-06-15 16:13:50
T007654,C3648,P00726,Fashion,1,33.99,2024-06-28 12:19:29
T007655,C3983,P00644,Fashion,4,388.94,2023-12-31 10:18:50
T007656,C3929,P00429,Sports,4,185.04,2024-01-21 22:25:16
T007657,C1070,P00070,Home Appliances,1,208.31,2024-08-15 02:53:41
T007658,C0357,P00057,Home Appliances,5,384.84,2024-07-02 00:22:38
T007659,C1227,P00183,Fashion,2,384.27,2024-04-12 02:50:15
T007660,C3878,P00557,Books,1,60.92,2024-09-11 19:59:00
T007661,C2162,P00878,Groceries,1,261.19,2024-05-02 03:45:25
T007662,C1789,P00176,Electronics,1,198.4,2024-09-08 04:24:28
T007663,C3178,P00210,Sports,1,410.37,2024-12-02 06:34:11
T007664,C2484,P00542,Books,1,157.91,2024-11-28 06:48:38
T007665,C4868,P00667,Sports,1,288.4,2024-08-01 10:36:57
T007666,C1830,P00901,Fashion,2,70.29,2024-07-17 14:36:31
T007667,C3178,P00933,Groceries,2,282.56,2024-10-06 02:51:02
T007668,C2945,P00928,Sports,4,57.1,2024-03-13 01:46:59
T007669,C4466,P00971,Home Appliances,1,480.39,2024-08-17 09:39:43
T007670,C0918,P00362,Books,4,169.5,2024-09-30 12:16:19
T007671,C2344,P00378,Home Appliances,3,480.61,2024-09-02 15:51:46
T007672,C3176,P00452,Home Appliances,2,283.06,2024-05-26 01:19:34
T007673,C2028,P00420,Home Appliances,1,281.37,2023-12-25 20:48:23
T007674,C3562,P00885,Groceries,2,213.04,2024-09-06 02:54:13
T007675,C0693,P00139,Sports,5,106.58,2024-01-28 15:43:19
T007676,C0536,P00300,Home Appliances,4,282.75,2024-01-16 23:32:49
T007677,C3442,P00194,Home Appliances,3,219.12,2024-12-08 14:05:07
T007678,C2865,P00621,Groceries,2,79.04,2024-10-04 02:17:36
T007679,C0236,P00795,Groceries,3,499.0,2024-09-28 06:34:38
T007680,C3652,P00311,Sports,1,298.66,2024-08-06 12:20:35
T007681,C3124,P00447,Sports,3,257.6,2024-03-02 01:26:19
T007682,C3793,P00478,Groceries,2,189.46,2024-01-31 19:06:50
T007683,C2029,P00432,Books,4,193.71,2024-02-02 20:38:12
T007684,C0650,P00825,Books,3,177.68,2024-11-23 20:23:32
T007685,C4367,P00525,Groceries,4,474.61,2023-12-30 18:39:23
T007686,C4628,P00913,Sports,3,161.01,2024-04-10 08:52:07
T007687,C4176,P00096,Groceries,4,49.46,2024-09-18 11:15:38
T007688,C2053,P00723,Groceries,3,263.42,2024-03-17 17:15:31
T007689,C2683,P00086,Sports,4,415.5,2024-04-24 13:11:44
T007690,C0214,P00115,Sports,5,269.86,2024-09-24 06:58:42
T007691,C3882,P00840,Electronics,5,307.33,2024-08-20 00:01:45
T007692,C4373,P00129,Electronics,3,226.77,2024-04-04 18:08:59
T007693,C0007,P00349,Fashion,5,267.1,2024-08-01 17:25:08
T007694,C0749,P00697,Home Appliances,3,468.07,2024-08-18 18:47:22
T007695,C3336,P00666,Electronics,1,35.1,2024-02-21 09:23:49
T007696,C1614,P00249,Groceries,3,59.04,2024-02-10 22:13:33
T007697,C0837,P00993,Electronics,2,391.94,2024-09-12 21:04:11
T007698,C3589,P00655,Books,2,363.15,2024-05-07 17:02:51
T007699,C3256,P00394,Groceries,2,499.5,2024-06-25 18:43:25
T007700,C0785,P00822,Electronics,3,114.53,2024-09-18 20:01:17
T007701,C0616,P00475,Home Appliances,2,474.51,2024-10-10 10:42:33
T007702,C3561,P00739,Home Appliances,2,273.11,2024-04-29 19:41:30
T007703,C3658,P00150,Home Appliances,3,239.8,2024-11-01 10:20:17
T007704,C1067,P00872,Electronics,4,476.7,2024-02-21 04:22:29
T007705,C2375,P00967,Books,4,312.05,2024-01-15 20:13:18
T007706,C0116,P00593,Books,1,17.17,2024-05-17 08:43:03
T007707,C0549,P00017,Books,1,444.37,2024-09-22 00:52:02
T007708,C1086,P00110,Groceries,5,280.2,2024-06-24 23:05:00
T007709,C4793,P00808,Fashion,3,439.48,2024-06-11 06:32:12
T007710,C3390,P00107,Fashion,2,187.67,2024-10-31 13:28:25
T007711,C3672,P00072,Home Appliances,2,311.25,2024-11-24 06:08:39
T007712,C4451,P00953,Sports,4,363.54,2024-01-08 15:36:48
T007713,C0570,P00288,Electronics,3,486.62,2024-02-28 22:55:05
T007714,C4179,P00566,Groceries,1,385.4,2024-07-11 22:17:12
T007715,C3144,P00874,Home Appliances,5,167.17,2024-10-08 12:21:14
T007716,C1096,P00565,Home Appliances,4,12.62,2024-01-08 22:42:49
T007717,C3810,P00215,Books,4,173.47,2024-05-05 14:53:42
T007718,C4044,P00217,Books,2,440.94,2024-03-30 00:36:23
T007719,C0258,P00642,Books,2,124.21,2024-12-21 00:08:27
T007720,C2720,P00811,Groceries,2,260.56,2024-09-16 10:30:26
T007721,C4806,P00935,Fashion,3,243.35,2024-06-14 23:42:26
T007722,C2238,P00705,Groceries,2,446.13,2024-12-08 23:26:15
T007723,C2326,P00772,Sports,2,241.59,2024-10-28 07:13:51
T007724,C3271,P00123,Home Appliances,5,272.12,2024-11-24 03:32:37
T007725,C0780,P00755,Books,3,123.49,2024-01-14 02:29:21
T007726,C1832,P00683,Groceries,3,154.85,2024-05-27 18:27:03
T007727,C1776,P00678,Fashion,1,479.98,2024-05-19 21:45:57
T007728,C2723,P00523,Groceries,5,20.84,2023-12-26 10:05:24
T007729,C4390,P00280,Fashion,1,463.04,2024-05-17 23:39:26
T007730,C1018,P00070,Home Appliances,4,53.4,2024-02-26 17:52:03
T007731,C1102,P00358,Home Appliances,4,396.31,2024-09-06 01:43:39
T007732,C2203,P00266,Fashion,2,60.45,2024-01-31 17:07:16
T007733,C4909,P00115,Sports,2,260.06,2024-02-20 03:04:39
T007734,C1831,P00474,Electronics,5,466.94,2024-01-01 21:11:20
T007735,C0823,P00944,Fashion,3,309.11,2024-08-29 21:57:02
T007736,C0561,P00675,Groceries,1,491.08,2024-09-22 01:33:08
T007737,C0713,P00878,Groceries,2,72.47,2024-04-24 01:17:49
T007738,C3928,P00963,Home Appliances,1,53.02,2024-04-27 14:19:09
T007739,C0195,P00835,Books,5,35.33,2024-01-10 07:23:55
T007740,C0372,P00478,Groceries,5,367.1,2024-10-19 02:06:03
T007741,C3580,P00715,Sports,2,146.89,2024-02-29 21:21:22
T007742,C1883,P00004,Fashion,1,481.67,2024-07-12 07:21:52
T007743,C2398,P00788,Electronics,1,492.46,2024-03-14 08:01:16
T007744,C4088,P00750,Home Appliances,1,393.91,2024-09-07 09:01:52
T007745,C3957,P00860,Fashion,5,413.71,2024-04-08 22:07:23
T007746,C2240,P00278,Electronics,3,191.36,2024-09-17 07:21:59
T007747,C3191,P00567,Groceries,2,267.07,2024-02-07 21:25:24
T007748,C4641,P00069,Home Appliances,5,255.9,2024-08-23 01:49:53
T007749,C0992,P00361,Home Appliances,3,188.07,2024-10-10 11:26:58
T007750,C1186,P00003,Electronics,1,29.24,2024-01-04 13:56:34
T007751,C0621,P00651,Home Appliances,1,346.16,2024-09-06 19:12:56
T007752,C4194,P00731,Sports,4,206.13,2024-03-18 04:40:27
T007753,C1129,P00051,Home Appliances,4,249.85,2024-09-14 01:04:48
T007754,C0517,P00823,Groceries,1,200.77,2024-02-21 22:53:17
T007755,C4364,P00470,Sports,3,201.59,2024-11-29 16:33:25
T007756,C1844,P00185,Sports,1,240.92,2024-09-06 03:16:16
T007757,C4581,P00248,Home Appliances,3,287.0,2024-10-04 02:16:20
T007758,C2136,P00722,Fashion,2,308.44,2024-06-06 15:43:14
T007759,C1205,P00165,Home Appliances,5,213.88,2024-07-15 19:39:17
T007760,C3568,P00727,Sports,4,385.34,2024-07-08 22:36:15
T007761,C2801,P00795,Groceries,3,58.54,2024-08-19 21:37:54
T007762,C0671,P00074,Electronics,1,68.46,2024-03-04 08:21:24
T007763,C3799,P00327,Home Appliances,5,459.83,2024-01-08 20:51:34
T007764,C4976,P00328,Electronics,4,220.14,2024-04-06 10:52:12
T007765,C4337,P00691,Electronics,5,387.27,2024-05-27 08:17:32
T007766,C4134,P00819,Home Appliances,3,148.59,2024-03-02 14:31:51
T007767,C3369,P00980,Electronics,5,315.53,2024-07-10 18:30:42
T007768,C2657,P00453,Fashion,3,63.64,2024-04-03 10:23:14
T007769,C1298,P00939,Groceries,5,47.92,2024-10-21 16:40:34
T007770,C4825,P00858,Electronics,1,470.39,2024-01-06 19:16:03
T007771,C1249,P00548,Home Appliances,1,152.95,2024-03-05 19:35:52
T007772,C0061,P00354,Books,5,358.91,2024-04-17 22:25:13
T007773,C4183,P00645,Groceries,4,449.47,2024-01-19 10:09:59
T007774,C2377,P00448,Fashion,5,486.01,2024-10-02 03:01:58
T007775,C2578,P00059,Electronics,1,191.62,2024-09-27 08:12:40
